55389,33.02
55404,33.02
55419,33.02
55436,33.02
55451,35.56
55467,35.56
55483,33.02
55498,33.02
55515,35.56
55530,33.02
55545,33.02
55562,33.02
55577,35.56
55592,35.56
55609,33.02
55624,33.02
55641,33.02
55656,35.56
55671,33.02
55688,33.02
55703,33.02
55718,33.02
55735,33.02
55750,33.02
55767,35.56
55782,33.02
55797,33.02
55814,35.56
55829,33.02
55844,35.56
55861,33.02
55876,33.02
55892,33.02
55908,35.56
55923,35.56
55940,38.10
55955,35.56
55970,38.10
55987,38.10
56002,35.56
56018,53.34
56034,55.88
56049,55.88
56066,53.34
56081,53.34
56097,53.34
56113,55.88
56128,55.88
56144,55.88
56160,58.42
56175,58.42
56192,58.42
56207,58.42
56223,40.64
56239,38.10
56254,38.10
56270,38.10
56286,38.10
56301,38.10
56317,55.88
56333,58.42
56349,58.42
56365,60.96
56380,60.96
56396,60.96
56412,45.72
56427,40.64
56443,38.10
56459,38.10
56475,35.56
56491,35.56
56506,35.56
56522,35.56
56538,35.56
56554,38.10
56569,99.06
56585,106.68
56601,106.68
56616,45.72
56632,40.64
56648,38.10
56664,35.56
56680,38.10
56695,35.56
56711,38.10
56727,38.10
56742,38.10
56759,43.18
56774,104.14
56790,109.22
56806,91.44
56821,43.18
56838,40.64
56853,40.64
56868,38.10
56885,40.64
56900,40.64
56915,66.04
56932,71.12
56947,71.12
56964,68.58
56979,68.58
56994,68.58
57011,68.58
57026,66.04
57041,66.04
57058,50.80
57073,40.64
57090,38.10
57105,38.10
57120,35.56
57137,38.10
57152,38.10
57167,35.56
57184,35.56
57199,35.56
57216,38.10
57231,38.10
57246,38.10
57263,58.42
57278,60.96
57293,60.96
57310,60.96
57325,60.96
57341,60.96
57357,45.72
57372,40.64
57389,38.10
57404,38.10
57420,35.56
57436,35.56
57451,35.56
57467,35.56
57483,35.56
57498,35.56
57515,35.56
57530,35.56
57546,35.56
57562,35.56
57577,35.56
57593,35.56
57609,35.56
57624,38.10
57640,38.10
57656,35.56
57672,33.02
57688,33.02
57703,33.02
57719,33.02
57735,33.02
57750,33.02
57766,33.02
57782,33.02
57798,33.02
57814,33.02
57829,33.02
57845,35.56
57861,33.02
57876,33.02
57892,33.02
57908,33.02
57924,33.02
57939,33.02
57955,33.02
57971,33.02
57987,33.02
58002,33.02
58018,33.02
58034,33.02
58050,33.02
58065,33.02
