18464,109.22
18480,109.22
18496,111.76
18511,109.22
18528,109.22
18543,109.22
18560,109.22
18575,109.22
18590,109.22
18607,109.22
18622,109.22
18638,109.22
18654,109.22
18670,109.22
18685,109.22
18701,109.22
18717,109.22
18733,109.22
18749,109.22
18764,109.22
18780,109.22
18796,109.22
18811,111.76
18828,109.22
18843,109.22
18860,109.22
18875,109.22
18890,109.22
18907,109.22
18922,109.22
18938,109.22
18954,109.22
18970,109.22
18985,109.22
19001,109.22
19017,111.76
19033,111.76
19049,111.76
19064,55.88
19080,40.64
19096,38.10
19111,35.56
19128,38.10
19143,38.10
19159,38.10
19175,119.38
19190,124.46
19207,124.46
19222,116.84
19237,116.84
19254,116.84
19269,114.30
19286,114.30
19301,114.30
19316,48.26
19333,40.64
19348,38.10
19364,71.12
19380,109.22
19395,111.76
19411,111.76
19427,111.76
19443,111.76
19459,111.76
19475,111.76
19490,111.76
19506,104.14
19522,55.88
19537,55.88
19554,55.88
19569,53.34
19585,50.80
19601,50.80
19616,50.80
19632,50.80
19648,50.80
19663,50.80
19680,53.34
19695,50.80
19710,50.80
19727,50.80
19742,50.80
19758,45.72
19774,40.64
19789,40.64
19806,40.64
19821,40.64
19836,40.64
19853,38.10
19868,50.80
19884,50.80
19900,50.80
19915,38.10
19932,35.56
19947,35.56
19962,50.80
19979,50.80
19994,50.80
20009,43.18
20026,38.10
20041,38.10
20058,45.72
20073,48.26
20088,48.26
20105,43.18
20120,38.10
20135,35.56
20152,38.10
20167,35.56
20184,38.10
20199,38.10
20214,35.56
20231,35.56
20246,35.56
20261,53.34
20278,53.34
20293,53.34
20310,53.34
20325,53.34
20340,53.34
20357,66.04
20372,111.76
20388,114.30
20404,114.30
20419,132.08
20435,132.08
20451,132.08
20467,129.54
20483,132.08
20498,132.08
20514,129.54
20530,129.54
20546,129.54
20561,129.54
20578,129.54
20593,129.54
20609,53.34
20625,40.64
20640,38.10
20656,38.10
20672,35.56
20687,35.56
20704,50.80
20719,111.76
20734,114.30
20751,86.36
20766,40.64
20783,38.10
20798,38.10
20813,35.56
20830,35.56
20845,38.10
20860,35.56
20877,38.10
20892,35.56
20909,35.56
20924,38.10
20939,38.10
20956,38.10
20971,38.10
20986,38.10
21003,38.10
21018,38.10
21035,38.10
21050,38.10
21065,35.56
21082,38.10
21097,35.56
21112,38.10
21129,38.10
21144,35.56
