999,12,90,96.52
1000,12,90,96.52
1001,12,90,96.52
1002,12,90,96.52
1006,12,90,96.52
1025,12,90,96.52
1043,12,90,106.68
1063,12,90,93.98
1082,12,90,93.98
1100,12,90,93.98
1119,12,90,93.98
1138,12,90,93.98
1157,12,90,93.98
1175,12,90,93.98
1195,12,90,93.98
1213,12,90,93.98
1231,12,90,93.98
1250,12,90,99.06
1269,12,90,96.52
1288,12,90,96.52
1306,12,90,96.52
1326,12,90,96.52
1344,12,90,96.52
1362,12,90,96.52
1381,12,90,96.52
1400,12,90,114.30
1420,12,90,132.08
1439,12,90,132.08
1460,12,90,93.98
1478,12,90,93.98
1497,12,90,91.44
-1,-1
1523,12,0,91.44
1541,12,0,91.44
1558,12,0,91.44
1575,12,0,91.44
1594,12,0,91.44
1611,12,0,91.44
1629,12,0,91.44
1646,12,0,88.90
1665,12,0,88.90
1682,12,0,88.90
1699,12,0,88.90
1717,12,0,91.44
1735,12,0,91.44
1753,12,0,91.44
1770,12,0,91.44
1788,12,0,91.44
1806,12,0,88.90
1823,12,0,91.44
1841,12,0,91.44
1859,12,0,132.08
1878,12,0,129.54
1896,12,0,134.62
1914,12,0,129.54
1934,12,0,132.08
1952,12,0,96.52
1970,12,0,96.52
1988,12,0,96.52
2006,12,0,96.52
-1,-1
2030,11,90,96.52
2049,11,90,96.52
2068,11,90,96.52
2086,11,90,96.52
2105,11,90,93.98
2124,11,90,93.98
2143,11,90,91.44
2161,11,90,93.98
2180,11,90,93.98
2199,11,90,96.52
2217,11,90,96.52
2236,11,90,96.52
2255,11,90,96.52
2274,11,90,96.52
2292,11,90,96.52
2311,11,90,96.52
2330,11,90,96.52
2349,11,90,96.52
2367,11,90,96.52
2386,11,90,96.52
2405,11,90,132.08
2424,11,90,129.54
2444,11,90,132.08
2464,11,90,129.54
2484,11,90,129.54
2503,11,90,88.90
2523,11,90,91.44
-1,-1
2548,11,0,93.98
2566,11,0,93.98
2583,11,0,96.52
2601,11,0,91.44
2619,11,0,91.44
2636,11,0,91.44
2655,11,0,91.44
2672,11,0,91.44
2690,11,0,91.44
2707,11,0,91.44
2725,11,0,88.90
2743,11,0,91.44
2760,11,0,91.44
2778,11,0,91.44
2796,11,0,91.44
2813,11,0,91.44
2831,11,0,91.44
2848,11,0,91.44
2867,11,0,91.44
2884,11,0,93.98
2902,11,0,132.08
2921,11,0,132.08
2939,11,0,129.54
2958,11,0,129.54
2976,11,0,129.54
2996,11,0,96.52
3013,11,0,96.52
3031,11,0,96.52
-1,-1
3056,10,90,96.52
3075,10,90,96.52
3093,10,90,93.98
3111,10,90,93.98
3131,10,90,99.06
3149,10,90,96.52
3168,10,90,93.98
3187,10,90,96.52
3206,10,90,96.52
3224,10,90,96.52
3243,10,90,93.98
3262,10,90,93.98
3280,10,90,93.98
3299,10,90,96.52
3318,10,90,96.52
3337,10,90,93.98
3355,10,90,96.52
3374,10,90,96.52
3393,10,90,93.98
3411,10,90,93.98
3430,10,90,111.76
3449,10,90,132.08
3470,10,90,132.08
3489,10,90,132.08
3509,10,90,132.08
3529,10,90,91.44
3548,10,90,93.98
-1,-1
3573,10,0,93.98
3592,10,0,91.44
3609,10,0,93.98
3627,10,0,93.98
3644,10,0,93.98
3662,10,0,93.98
3680,10,0,93.98
3697,10,0,93.98
3715,10,0,93.98
3733,10,0,93.98
3750,10,0,93.98
3768,10,0,93.98
3786,10,0,91.44
3804,10,0,93.98
3821,10,0,93.98
3838,10,0,91.44
3857,10,0,91.44
3874,10,0,91.44
3892,10,0,91.44
3909,10,0,91.44
3928,10,0,127.00
3946,10,0,129.54
3964,10,0,132.08
3984,10,0,132.08
4002,10,0,132.08
4021,10,0,104.14
4039,10,0,96.52
4058,10,0,96.52
-1,-1
4082,9,90,96.52
4100,9,90,96.52
4118,9,90,96.52
4135,9,90,93.98
4153,9,90,96.52
4170,9,90,96.52
4189,9,90,96.52
4206,9,90,96.52
4224,9,90,91.44
4241,9,90,93.98
4259,9,90,93.98
4277,9,90,93.98
4294,9,90,93.98
4312,9,90,93.98
4330,9,90,96.52
4347,9,90,96.52
4365,9,90,96.52
4383,9,90,96.52
4401,9,90,96.52
4418,9,90,96.52
4435,9,90,129.54
4455,9,90,129.54
4473,9,90,129.54
4492,9,90,129.54
4510,9,90,129.54
4530,9,90,91.44
4547,9,90,91.44
4564,9,90,96.52
-1,-1
4590,9,0,91.44
4606,9,0,93.98
4623,9,0,93.98
4639,9,0,96.52
4657,9,0,96.52
4673,9,0,99.06
4689,9,0,99.06
4706,9,0,99.06
4723,9,0,96.52
4740,9,0,96.52
4756,9,0,96.52
4772,9,0,96.52
4790,9,0,96.52
4806,9,0,96.52
4823,9,0,99.06
4839,9,0,96.52
4856,9,0,96.52
4873,9,0,99.06
4889,9,0,96.52
4905,9,0,93.98
4923,9,0,132.08
4940,9,0,132.08
4958,9,0,129.54
4975,9,0,129.54
4994,9,0,132.08
5011,9,0,127.00
5028,9,0,93.98
5045,9,0,96.52
5062,9,0,96.52
5079,9,0,96.52
-1,-1
5102,8,90,96.52
5121,8,90,91.44
5138,8,90,91.44
5155,8,90,91.44
5173,8,90,93.98
5191,8,90,91.44
5209,8,90,93.98
5226,8,90,96.52
5243,8,90,96.52
5262,8,90,96.52
5279,8,90,96.52
5297,8,90,93.98
5315,8,90,93.98
5332,8,90,93.98
5350,8,90,96.52
5367,8,90,93.98
5386,8,90,93.98
5403,8,90,93.98
5421,8,90,96.52
5438,8,90,96.52
5456,8,90,96.52
5474,8,90,96.52
5491,8,90,96.52
5509,8,90,106.68
5528,8,90,129.54
5547,8,90,132.08
5565,8,90,96.52
5583,8,90,96.52
5601,8,90,96.52
-1,-1
5625,8,0,93.98
5642,8,0,93.98
5659,8,0,91.44
5676,8,0,93.98
5692,8,0,91.44
5708,8,0,91.44
5726,8,0,91.44
5742,8,0,91.44
5758,8,0,91.44
5775,8,0,91.44
5792,8,0,91.44
5809,8,0,91.44
5825,8,0,91.44
5841,8,0,91.44
5859,8,0,91.44
5875,8,0,91.44
5892,8,0,91.44
5908,8,0,91.44
5925,8,0,91.44
5942,8,0,91.44
5958,8,0,137.16
5976,8,0,132.08
5994,8,0,132.08
6011,8,0,101.60
6029,8,0,101.60
6047,8,0,101.60
6065,8,0,93.98
6081,8,0,96.52
6097,8,0,96.52
6115,8,0,96.52
-1,-1
6138,7,90,96.52
6156,7,90,93.98
6173,7,90,93.98
6192,7,90,93.98
6209,7,90,91.44
6226,7,90,93.98
6244,7,90,93.98
6262,7,90,91.44
6280,7,90,91.44
6297,7,90,93.98
6316,7,90,96.52
6333,7,90,96.52
6350,7,90,96.52
6368,7,90,96.52
6386,7,90,96.52
6404,7,90,93.98
6421,7,90,96.52
6438,7,90,96.52
6457,7,90,93.98
6474,7,90,96.52
6492,7,90,96.52
6509,7,90,99.06
6528,7,90,99.06
6545,7,90,99.06
6562,7,90,132.08
6582,7,90,132.08
6600,7,90,93.98
6618,7,90,93.98
6635,7,90,93.98
-1,-1
6661,7,0,91.44
6677,7,0,91.44
6693,7,0,91.44
6710,7,0,91.44
6727,7,0,91.44
6744,7,0,91.44
6760,7,0,91.44
6776,7,0,91.44
6794,7,0,91.44
6810,7,0,91.44
6827,7,0,91.44
6843,7,0,91.44
6860,7,0,91.44
6877,7,0,91.44
6893,7,0,91.44
6909,7,0,91.44
6927,7,0,91.44
6943,7,0,91.44
6960,7,0,91.44
6976,7,0,91.44
6993,7,0,91.44
7010,7,0,132.08
7027,7,0,132.08
7046,7,0,132.08
7063,7,0,132.08
7080,7,0,132.08
7098,7,0,96.52
7115,7,0,96.52
7132,7,0,96.52
7148,7,0,96.52
-1,-1
7172,6,90,96.52
7190,6,90,96.52
7207,6,90,93.98
7225,6,90,93.98
7242,6,90,93.98
7261,6,90,93.98
7278,6,90,93.98
7296,6,90,93.98
7314,6,90,93.98
7331,6,90,93.98
7349,6,90,96.52
7366,6,90,96.52
7385,6,90,96.52
7402,6,90,96.52
7419,6,90,96.52
7437,6,90,96.52
7455,6,90,96.52
7473,6,90,96.52
7490,6,90,96.52
7507,6,90,99.06
7526,6,90,99.06
7543,6,90,134.62
7562,6,90,134.62
7581,6,90,134.62
7600,6,90,96.52
7617,6,90,93.98
7634,6,90,93.98
7653,6,90,91.44
7670,6,90,91.44
-1,-1
7695,6,0,91.44
7712,6,0,91.44
7729,6,0,91.44
7745,6,0,88.90
7761,6,0,88.90
7779,6,0,88.90
7795,6,0,88.90
7812,6,0,88.90
7828,6,0,88.90
7845,6,0,88.90
7862,6,0,88.90
7878,6,0,88.90
7895,6,0,91.44
7912,6,0,91.44
7928,6,0,91.44
7945,6,0,91.44
7961,6,0,91.44
7979,6,0,91.44
7995,6,0,91.44
8011,6,0,91.44
8028,6,0,91.44
8045,6,0,132.08
8062,6,0,132.08
8080,6,0,132.08
8097,6,0,132.08
8116,6,0,132.08
8133,6,0,99.06
8150,6,0,99.06
8166,6,0,99.06
8183,6,0,96.52
-1,-1
8207,5,90,96.52
8224,5,90,96.52
8242,5,90,96.52
8260,5,90,99.06
8278,5,90,99.06
8295,5,90,96.52
8313,5,90,99.06
8331,5,90,96.52
8348,5,90,96.52
8366,5,90,99.06
8384,5,90,96.52
8401,5,90,96.52
8419,5,90,99.06
8436,5,90,96.52
8455,5,90,96.52
8472,5,90,99.06
8489,5,90,96.52
8507,5,90,96.52
8525,5,90,96.52
8543,5,90,134.62
8561,5,90,134.62
8581,5,90,132.08
8599,5,90,132.08
8617,5,90,132.08
8636,5,90,91.44
8654,5,90,91.44
8672,5,90,91.44
8689,5,90,91.44
-1,-1
8715,5,0,91.44
8731,5,0,91.44
8748,5,0,91.44
8764,5,0,91.44
8781,5,0,88.90
8798,5,0,88.90
8814,5,0,88.90
8830,5,0,88.90
8848,5,0,88.90
8864,5,0,88.90
8881,5,0,91.44
8897,5,0,91.44
8914,5,0,91.44
8931,5,0,91.44
8947,5,0,91.44
8964,5,0,91.44
8981,5,0,91.44
8997,5,0,91.44
9014,5,0,91.44
9030,5,0,91.44
9048,5,0,91.44
9064,5,0,91.44
9080,5,0,132.08
9098,5,0,132.08
9116,5,0,132.08
9134,5,0,132.08
9151,5,0,132.08
9168,5,0,132.08
9187,5,0,96.52
9203,5,0,96.52
-1,-1
9227,4,90,99.06
9245,4,90,99.06
9263,4,90,111.76
9281,4,90,96.52
9298,4,90,99.06
9317,4,90,96.52
9334,4,90,96.52
9352,4,90,96.52
9369,4,90,96.52
9388,4,90,96.52
9405,4,90,99.06
9422,4,90,96.52
9440,4,90,96.52
9458,4,90,99.06
9476,4,90,96.52
9493,4,90,96.52
9511,4,90,96.52
9529,4,90,96.52
9546,4,90,96.52
9564,4,90,96.52
9582,4,90,134.62
9601,4,90,134.62
9619,4,90,132.08
9637,4,90,132.08
