999,12,0,38.10
1000,12,0,35.56
1001,12,0,35.56
1002,12,0,38.10
1003,12,0,35.56
1019,12,0,38.10
1037,12,0,38.10
1054,12,0,35.56
1073,12,0,35.56
1090,12,0,35.56
1107,12,0,35.56
1126,12,0,35.56
1143,12,0,38.10
1161,12,0,35.56
1178,12,0,38.10
1197,12,0,35.56
1214,12,0,35.56
1231,12,0,35.56
1249,12,0,35.56
1267,12,0,38.10
1285,12,0,38.10
1302,12,0,35.56
1319,12,0,38.10
1338,12,0,38.10
1355,12,0,35.56
1373,12,1,38.10
1391,12,1,35.56
1409,12,1,38.10
1426,12,1,35.56
1443,12,1,35.56
1462,12,1,38.10
1479,12,1,35.56
1497,12,1,38.10
1514,12,1,35.56
1532,12,1,35.56
1550,12,1,35.56
1567,12,1,35.56
1585,12,1,35.56
1603,12,1,35.56
1620,12,1,38.10
1638,12,1,35.56
1656,12,1,38.10
1674,12,1,38.10
1691,12,1,38.10
1709,12,1,38.10
1727,12,1,38.10
1744,12,1,38.10
1762,12,1,38.10
1779,12,1,38.10
1798,12,1,35.56
1815,12,2,35.56
1832,12,2,35.56
1850,12,2,38.10
1868,12,2,38.10
1886,12,2,35.56
1903,12,2,35.56
1922,12,2,38.10
1939,12,2,35.56
1956,12,2,35.56
1974,12,2,38.10
1992,12,2,35.56
2010,12,2,35.56
2027,12,2,38.10
2044,12,2,35.56
2063,12,2,35.56
2080,12,2,38.10
2098,12,2,38.10
2115,12,2,38.10
2134,12,2,35.56
2151,12,2,35.56
2168,12,2,38.10
2186,12,2,35.56
2204,12,2,35.56
2222,12,2,38.10
2239,12,2,35.56
2257,12,3,35.56
2275,12,3,35.56
2292,12,3,35.56
2310,12,3,35.56
2328,12,3,35.56
2345,12,3,35.56
2363,12,3,38.10
2380,12,3,35.56
2399,12,3,35.56
2416,12,3,35.56
2434,12,3,35.56
2451,12,3,35.56
2469,12,3,38.10
2487,12,3,35.56
2504,12,3,35.56
2523,12,3,35.56
2540,12,3,38.10
2557,12,3,35.56
2575,12,3,38.10
2593,12,3,35.56
2611,12,3,35.56
2628,12,3,38.10
2646,12,3,35.56
2664,12,3,35.56
2681,12,3,38.10
2699,12,4,38.10
2716,12,4,38.10
2735,12,4,35.56
2752,12,4,35.56
2769,12,4,35.56
2788,12,4,35.56
2805,12,4,38.10
2823,12,4,38.10
2840,12,4,35.56
2859,12,4,35.56
2876,12,4,38.10
2893,12,4,35.56
2911,12,4,38.10
2929,12,4,38.10
2947,12,4,35.56
2964,12,4,38.10
2981,12,4,38.10
3000,12,4,38.10
3017,12,4,35.56
3035,12,4,38.10
3053,12,4,38.10
3070,12,4,38.10
3088,12,4,35.56
3105,12,4,38.10
3124,12,4,35.56
3141,12,5,35.56
3159,12,5,38.10
3176,12,5,35.56
3194,12,5,35.56
3212,12,5,35.56
3229,12,5,35.56
3247,12,5,35.56
3265,12,5,38.10
3282,12,5,35.56
3300,12,5,35.56
3317,12,5,38.10
3336,12,5,38.10
3353,12,5,38.10
3371,12,5,35.56
3389,12,5,35.56
3406,12,5,38.10
3424,12,5,38.10
3441,12,5,35.56
3460,12,5,38.10
3477,12,5,35.56
3494,12,5,35.56
3512,12,5,38.10
3530,12,5,38.10
3548,12,5,38.10
3565,12,5,38.10
3584,12,6,35.56
3601,12,6,35.56
3618,12,6,38.10
3636,12,6,38.10
3654,12,6,35.56
3672,12,6,35.56
3689,12,6,35.56
3706,12,6,38.10
3725,12,6,35.56
3742,12,6,38.10
3760,12,6,38.10
3777,12,6,35.56
3795,12,6,35.56
3813,12,6,35.56
3830,12,6,35.56
3848,12,6,35.56
3866,12,6,38.10
3884,12,6,35.56
3901,12,6,38.10
3919,12,6,35.56
3937,12,6,35.56
3954,12,6,35.56
3972,12,6,35.56
3990,12,6,38.10
4007,12,6,38.10
4025,12,7,35.56
4042,12,7,35.56
4061,12,7,38.10
4078,12,7,35.56
4096,12,7,38.10
4113,12,7,38.10
4131,12,7,35.56
4149,12,7,35.56
4166,12,7,38.10
4185,12,7,35.56
4202,12,7,35.56
4219,12,7,38.10
4237,12,7,38.10
4255,12,7,38.10
4273,12,7,38.10
4290,12,7,38.10
4307,12,7,38.10
4326,12,7,38.10
4343,12,7,38.10
4361,12,7,38.10
4378,12,7,38.10
4397,12,7,38.10
4414,12,7,38.10
4431,12,7,35.56
4449,12,7,38.10
4467,12,8,35.56
4485,12,8,35.56
4502,12,8,38.10
4520,12,8,35.56
4538,12,8,35.56
4555,12,8,35.56
4573,12,8,38.10
4591,12,8,35.56
4609,12,8,38.10
4626,12,8,35.56
4643,12,8,35.56
4662,12,8,38.10
4679,12,8,35.56
4697,12,8,38.10
4714,12,8,38.10
4732,12,8,38.10
4750,12,8,38.10
4767,12,8,35.56
4786,12,8,35.56
4803,12,8,38.10
4820,12,8,38.10
4838,12,8,38.10
4856,12,8,38.10
4874,12,8,35.56
4891,12,8,38.10
4909,12,9,38.10
4927,12,9,38.10
4944,12,9,35.56
4962,12,9,38.10
4979,12,9,35.56
4998,12,9,35.56
5015,12,9,35.56
5032,12,9,38.10
5051,12,9,38.10
5068,12,9,35.56
5086,12,9,35.56
5103,12,9,35.56
5122,12,9,38.10
5139,12,9,35.56
5156,12,9,38.10
5174,12,9,35.56
5192,12,9,35.56
5210,12,9,38.10
5227,12,9,35.56
5244,12,9,38.10
5263,12,9,38.10
5280,12,9,38.10
5298,12,9,38.10
5316,12,9,35.56
5334,12,9,38.10
5351,12,10,38.10
5369,12,10,38.10
5389,12,10,35.56
5407,12,10,38.10
5426,12,10,35.56
5444,12,10,38.10
5464,12,10,38.10
5482,12,10,38.10
5500,12,10,38.10
5520,12,10,35.56
5538,12,10,38.10
5557,12,10,38.10
5575,12,10,35.56
5595,12,10,35.56
5613,12,10,35.56
5632,12,10,35.56
5651,12,10,35.56
5669,12,10,35.56
5688,12,10,35.56
5706,12,10,38.10
5726,12,10,35.56
5744,12,10,35.56
5763,12,10,35.56
5782,12,10,35.56
5800,12,10,35.56
5819,12,11,35.56
5837,12,11,35.56
5857,12,11,38.10
5875,12,11,35.56
5894,12,11,35.56
5912,12,11,35.56
5932,12,11,35.56
5950,12,11,38.10
5968,12,11,35.56
5988,12,11,35.56
6006,12,11,38.10
6025,12,11,38.10
6043,12,11,35.56
6063,12,11,35.56
6081,12,11,35.56
6099,12,11,38.10
6119,12,11,35.56
6137,12,11,38.10
6156,12,11,38.10
6174,12,11,38.10
6194,12,11,35.56
6212,12,11,38.10
6231,12,11,35.56
6250,12,11,38.10
6268,12,11,38.10
6287,12,12,38.10
6305,12,12,38.10
6325,12,12,35.56
6343,12,12,38.10
6362,12,12,35.56
6381,12,12,35.56
6400,12,12,35.56
6418,12,12,35.56
6436,12,12,35.56
6456,12,12,35.56
6474,12,12,35.56
6493,12,12,38.10
6511,12,12,38.10
6531,12,12,35.56
6549,12,12,38.10
6567,12,12,38.10
6587,12,12,35.56
6605,12,12,38.10
6624,12,12,35.56
6642,12,12,35.56
6662,12,12,35.56
6680,12,12,35.56
6699,12,12,35.56
6718,12,12,35.56
6736,12,12,38.10
6755,12,13,35.56
6773,12,13,35.56
6793,12,13,38.10
6811,12,13,35.56
6830,12,13,35.56
6849,12,13,35.56
6867,12,13,35.56
6886,12,13,38.10
6904,12,13,38.10
6924,12,13,38.10
6942,12,13,38.10
6961,12,13,35.56
6980,12,13,38.10
6999,12,13,38.10
7017,12,13,38.10
7035,12,13,35.56
7055,12,13,38.10
7073,12,13,38.10
7092,12,13,35.56
7110,12,13,35.56
7130,12,13,35.56
7148,12,13,38.10
7166,12,13,35.56
7186,12,13,35.56
7204,12,13,38.10
7223,12,14,35.56
7241,12,14,38.10
7261,12,14,35.56
7279,12,14,35.56
7298,12,14,38.10
7317,12,14,35.56
7335,12,14,35.56
7354,12,14,35.56
7372,12,14,35.56
7392,12,14,38.10
7410,12,14,35.56
7429,12,14,38.10
7448,12,14,35.56
7467,12,14,35.56
7485,12,14,35.56
7503,12,14,35.56
7523,12,14,35.56
7541,12,14,35.56
7560,12,14,35.56
7579,12,14,38.10
7598,12,14,38.10
7616,12,14,35.56
7634,12,14,38.10
7654,12,14,38.10
7672,12,14,38.10
7691,12,15,38.10
7709,12,15,38.10
7729,12,15,35.56
7747,12,15,38.10
7766,12,15,35.56
7785,12,15,38.10
7803,12,15,35.56
7822,12,15,35.56
7840,12,15,38.10
7860,12,15,38.10
7878,12,15,38.10
7897,12,15,38.10
7916,12,15,35.56
7934,12,15,38.10
7953,12,15,35.56
7971,12,15,35.56
7991,12,15,38.10
8009,12,15,35.56
8028,12,15,35.56
8047,12,15,35.56
8066,12,15,35.56
8084,12,15,38.10
8102,12,15,35.56
8122,12,15,35.56
8140,12,15,38.10
8159,12,16,38.10
8178,12,16,35.56
8197,12,16,35.56
8215,12,16,35.56
8233,12,16,38.10
8253,12,16,38.10
8271,12,16,38.10
8290,12,16,38.10
8308,12,16,38.10
8328,12,16,38.10
8346,12,16,38.10
8365,12,16,38.10
8384,12,16,38.10
8402,12,16,38.10
8421,12,16,38.10
8439,12,16,40.64
8459,12,16,38.10
8477,12,16,38.10
8496,12,16,38.10
8515,12,16,40.64
8534,12,16,38.10
8552,12,16,40.64
8570,12,16,38.10
8590,12,16,38.10
8608,12,16,38.10
8627,12,17,40.64
8646,12,17,38.10
8665,12,17,40.64
8683,12,17,38.10
8701,12,17,38.10
8721,12,17,40.64
8739,12,17,40.64
8758,12,17,38.10
8777,12,17,38.10
8796,12,17,38.10
8814,12,17,38.10
8833,12,17,38.10
8852,12,17,38.10
8870,12,17,38.10
8889,12,17,38.10
8907,12,17,38.10
8927,12,17,38.10
8945,12,17,38.10
8964,12,17,38.10
8983,12,17,38.10
9001,12,17,38.10
9020,12,17,38.10
9038,12,17,38.10
9058,12,17,38.10
9076,12,17,38.10
9095,12,18,38.10
9114,12,18,38.10
9133,12,18,38.10
9151,12,18,38.10
9169,12,18,40.64
9189,12,18,38.10
9207,12,18,38.10
9226,12,18,38.10
9245,12,18,40.64
9264,12,18,38.10
9282,12,18,40.64
9300,12,18,38.10
9320,12,18,40.64
9338,12,18,38.10
9357,12,18,40.64
9376,12,18,38.10
9395,12,18,40.64
9413,12,18,38.10
9432,12,18,40.64
9451,12,18,38.10
9469,12,18,38.10
9488,12,18,38.10
9506,12,18,40.64
9526,12,18,38.10
9544,12,18,40.64
9563,12,19,38.10
9582,12,19,38.10
9601,12,19,38.10
9619,12,19,38.10
9637,12,19,38.10
9657,12,19,38.10
9675,12,19,38.10
9694,12,19,38.10
9713,12,19,38.10
9732,12,19,38.10
9750,12,19,88.90
9768,12,19,91.44
9788,12,19,60.96
9806,12,19,40.64
9825,12,19,40.64
9844,12,19,38.10
9863,12,19,38.10
9881,12,19,40.64
9900,12,19,38.10
9919,12,19,38.10
9937,12,19,38.10
9956,12,19,38.10
9975,12,19,38.10
9994,12,19,81.28
10012,12,19,91.44
10032,12,20,86.36
10052,12,20,43.18
10072,12,20,38.10
10091,12,20,76.20
10112,12,20,91.44
10131,12,20,88.90
10150,12,20,40.64
10170,12,20,40.64
10190,12,20,73.66
10210,12,20,91.44
10229,12,20,91.44
10250,12,20,43.18
10269,12,20,40.64
10289,12,20,40.64
10309,12,20,40.64
10329,12,20,40.64
10348,12,20,88.90
10368,12,20,91.44
10388,12,20,91.44
10407,12,20,91.44
10427,12,20,91.44
10447,12,20,91.44
10467,12,20,91.44
10486,12,20,91.44
10506,12,20,91.44
10526,12,21,91.44
10546,12,21,45.72
10565,12,21,40.64
10586,12,21,60.96
10605,12,21,91.44
10625,12,21,91.44
10645,12,21,40.64
10664,12,21,40.64
10684,12,21,58.42
10703,12,21,91.44
10724,12,21,93.98
10743,12,21,43.18
10763,12,21,40.64
10783,12,21,55.88
10803,12,21,91.44
10822,12,21,91.44
10843,12,21,43.18
10862,12,21,40.64
10882,12,21,40.64
10901,12,21,40.64
10921,12,21,40.64
10941,12,21,86.36
10960,12,21,91.44
10981,12,21,63.50
11000,12,21,43.18
11020,12,22,40.64
11040,12,22,86.36
11060,12,22,91.44
11079,12,22,66.04
11099,12,22,43.18
11119,12,22,40.64
11139,12,22,38.10
11158,12,22,40.64
11179,12,22,43.18
11198,12,22,91.44
11217,12,22,91.44
11237,12,22,91.44
11257,12,22,91.44
11277,12,22,91.44
11296,12,22,91.44
11317,12,22,91.44
11336,12,22,91.44
11356,12,22,91.44
11376,12,22,91.44
11396,12,22,91.44
11415,12,22,91.44
11435,12,22,91.44
11455,12,22,91.44
11474,12,22,91.44
11494,12,22,91.44
11514,12,23,91.44
11534,12,23,91.44
11553,12,23,91.44
11574,12,23,91.44
11593,12,23,91.44
11613,12,23,91.44
11632,12,23,91.44
11653,12,23,91.44
11672,12,23,91.44
11692,12,23,91.44
11712,12,23,91.44
11731,12,23,91.44
11751,12,23,91.44
11770,12,23,91.44
11791,12,23,91.44
11810,12,23,91.44
11830,12,23,91.44
11850,12,23,93.98
11870,12,23,91.44
11889,12,23,91.44
11910,12,23,91.44
11929,12,23,91.44
11949,12,23,91.44
11968,12,23,91.44
11988,12,23,91.44
12008,12,24,91.44
12027,12,24,50.80
12048,12,24,40.64
12067,12,24,40.64
12087,12,24,88.90
12107,12,24,91.44
12127,12,24,91.44
12146,12,24,91.44
12166,12,24,91.44
12186,12,24,91.44
12206,12,24,91.44
12225,12,24,91.44
12246,12,24,91.44
12265,12,24,91.44
12284,12,24,91.44
12305,12,24,91.44
12324,12,24,91.44
12344,12,24,91.44
12363,12,24,91.44
12384,12,24,91.44
12403,12,24,91.44
12423,12,24,91.44
12443,12,24,91.44
12463,12,24,93.98
12482,12,24,43.18
12503,12,25,38.10
12522,12,25,53.34
12541,12,25,91.44
12561,12,25,91.44
12581,12,25,43.18
12601,12,25,40.64
12620,12,25,50.80
12641,12,25,91.44
12660,12,25,91.44
12680,12,25,91.44
12699,12,25,91.44
12720,12,25,66.04
12739,12,25,43.18
12759,12,25,40.64
12779,12,25,83.82
12798,12,25,91.44
12818,12,25,68.58
12838,12,25,40.64
12858,12,25,38.10
12877,12,25,38.10
12897,12,25,38.10
12917,12,25,40.64
12937,12,25,91.44
12956,12,25,91.44
12977,12,25,91.44
12996,12,26,91.44
13016,12,26,78.74
13035,12,26,43.18
13056,12,26,40.64
13075,12,26,38.10
13094,12,26,40.64
13115,12,26,40.64
13134,12,26,91.44
13154,12,26,91.44
13174,12,26,91.44
13194,12,26,91.44
13213,12,26,91.44
13233,12,26,91.44
13253,12,26,91.44
13273,12,26,91.44
13292,12,26,91.44
13313,12,26,91.44
13332,12,26,91.44
13351,12,26,91.44
13372,12,26,91.44
13391,12,26,91.44
13411,12,26,91.44
13430,12,26,91.44
13451,12,26,91.44
13470,12,26,91.44
13490,12,27,91.44
13510,12,27,93.98
13530,12,27,91.44
13549,12,27,91.44
13570,12,27,91.44
13589,12,27,91.44
13608,12,27,91.44
13628,12,27,91.44
13648,12,27,91.44
13668,12,27,91.44
13687,12,27,91.44
13708,12,27,93.98
13727,12,27,91.44
13747,12,27,91.44
13766,12,27,91.44
13787,12,27,91.44
13806,12,27,91.44
13826,12,27,91.44
13846,12,27,91.44
13865,12,27,93.98
13885,12,27,91.44
13905,12,27,91.44
13925,12,27,91.44
13944,12,27,91.44
13964,12,27,91.44
13984,12,28,91.44
14004,12,28,93.98
14023,12,28,91.44
14044,12,28,91.44
14063,12,28,91.44
14083,12,28,91.44
14103,12,28,91.44
14123,12,28,91.44
14142,12,28,91.44
14161,12,28,91.44
14182,12,28,91.44
14201,12,28,91.44
14221,12,28,91.44
14241,12,28,91.44
14261,12,28,91.44
14280,12,28,91.44
14300,12,28,91.44
14320,12,28,91.44
14340,12,28,91.44
14359,12,28,91.44
14380,12,28,91.44
14399,12,28,91.44
14418,12,28,91.44
14439,12,28,91.44
14458,12,28,91.44
14478,12,29,91.44
14497,12,29,93.98
14518,12,29,91.44
14537,12,29,91.44
14557,12,29,91.44
14577,12,29,91.44
14597,12,29,91.44
14616,12,29,91.44
14637,12,29,91.44
14656,12,29,91.44
14675,12,29,91.44
14695,12,29,91.44
14715,12,29,93.98
14735,12,29,91.44
14754,12,29,91.44
14775,12,29,91.44
14794,12,29,91.44
14814,12,29,91.44
14834,12,29,93.98
14854,12,29,91.44
14873,12,29,91.44
14893,12,29,91.44
14913,12,29,91.44
14932,12,29,91.44
14952,12,29,93.98
14972,12,30,91.44
14992,12,30,91.44
15011,12,30,91.44
15031,12,30,91.44
15051,12,30,91.44
15071,12,30,91.44
15090,12,30,91.44
15111,12,30,91.44
15130,12,30,91.44
15150,12,30,91.44
15170,12,30,93.98
15190,12,30,91.44
15209,12,30,91.44
15228,12,30,91.44
15249,12,30,91.44
